timestamp,timeframe,candle_time,open,high,low,close,supertrend,supertrend_direction,jma,jma_direction,candle_average,signal,reasons
2024-10-15T13:42:15.323196,15s,2024-10-15T13:42:00,51921.1,51931.35,51920.05,51926.65,51904.27,1.0,51922.36,1.0,51919.51,Bullish,Supertrend and JMA are bullish
2024-10-15T13:42:30.266831,15s,2024-10-15T13:42:15,51926.1,51932.85,51922.95,51928.95,51906.84,1.0,51925.14,1.0,51920.94500000001,Bullish,Supertrend and JMA are bullish
2024-10-15T13:42:45.148181,15s,2024-10-15T13:42:30,51927.1,51927.45,51909.4,51913.0,51906.84,1.0,51922.86,-1.0,51920.69,Neutral,
2024-10-15T13:43:00.153094,15s,2024-10-15T13:42:45,51911.15,51921.1,51904.95,51904.95,51931.14,-1.0,51916.67,-1.0,51919.97,Bearish,Supertrend and JMA are bearish
2024-10-15T13:43:15.137105,15s,2024-10-15T13:43:00,51902.85,51917.95,51902.85,51913.5,51931.14,-1.0,51913.17,-1.0,51919.065,Bearish,Supertrend and JMA are bearish
2024-10-15T13:43:30.480317,15s,2024-10-15T13:43:15,51913.9,51926.0,51909.05,51912.7,51931.14,-1.0,51911.78,-1.0,51918.229999999996,Bearish,Supertrend and JMA are bearish
2024-10-15T13:43:45.398878,15s,2024-10-15T13:43:30,51914.1,51915.45,51908.1,51911.6,51931.14,-1.0,51911.19,-1.0,51917.06999999999,Bearish,Supertrend and JMA are bearish
2024-10-15T13:44:00.436358,15s,2024-10-15T13:43:45,51910.95,51916.95,51910.95,51914.75,51931.14,-1.0,51911.88,1.0,51916.405,Neutral,
2024-10-15T13:44:15.349938,15s,2024-10-15T13:44:00,51912.95,51917.8,51910.95,51913.25,51931.14,-1.0,51912.5,1.0,51916.255,Neutral,
2024-10-15T13:44:30.397907,15s,2024-10-15T13:44:15,51913.65,51915.65,51904.6,51905.15,51929.85,-1.0,51910.57,-1.0,51914.45,Bearish,Supertrend and JMA are bearish
2024-10-15T13:44:45.051735,15s,2024-10-15T13:44:30,51905.05,51914.05,51903.1,51912.7,51929.03,-1.0,51910.23,-1.0,51913.055,Bearish,Supertrend and JMA are bearish
2024-10-15T13:45:00.170286,15s,2024-10-15T13:44:45,51912.6,51926.65,51912.6,51922.8,51929.03,-1.0,51913.7,1.0,51912.44,Neutral,
2024-10-15T13:45:15.269303,15s,2024-10-15T13:45:00,51922.95,51926.65,51920.1,51922.5,51929.03,-1.0,51917.86,1.0,51913.39,Neutral,
2024-10-15T13:45:30.062054,15s,2024-10-15T13:45:15,51922.6,51925.55,51921.9,51921.9,51929.03,-1.0,51920.61,1.0,51915.08500000001,Neutral,
2024-10-15T13:45:45.323926,15s,2024-10-15T13:45:30,51922.55,51927.0,51920.9,51924.35,51929.03,-1.0,51922.74,1.0,51916.17,Neutral,
2024-10-15T13:46:00.330672,15s,2024-10-15T13:45:45,51924.0,51930.75,51920.65,51923.75,51929.03,-1.0,51923.94,1.0,51917.275,Neutral,
2024-10-15T13:46:15.415460,15s,2024-10-15T13:46:00,51922.55,51941.45,51922.55,51936.7,51909.51,1.0,51928.1,1.0,51919.784999999996,Bullish,Supertrend and JMA are bullish
2024-10-15T13:46:30.156502,15s,2024-10-15T13:46:15,51936.75,51940.7,51933.05,51938.95,51916.1,1.0,51933.1,1.0,51922.205,Bullish,Supertrend and JMA are bullish
2024-10-15T13:46:45.187565,15s,2024-10-15T13:46:30,51935.3,51944.15,51934.55,51942.0,51919.1,1.0,51937.78,1.0,51925.08,Bullish,Supertrend and JMA are bullish
2024-10-15T13:47:00.452381,15s,2024-10-15T13:46:45,51944.3,51944.9,51933.6,51935.55,51919.1,1.0,51939.15,1.0,51928.12,Bullish,Supertrend and JMA are bullish
2024-10-15T13:47:15.397575,15s,2024-10-15T13:47:00,51935.95,51940.5,51929.35,51937.9,51919.1,1.0,51939.37,1.0,51930.64,Bullish,Supertrend and JMA are bullish
2024-10-15T13:47:30.546062,15s,2024-10-15T13:47:15,51939.35,51946.9,51936.85,51940.5,51920.87,1.0,51939.93,1.0,51932.41,Bullish,Supertrend and JMA are bullish
2024-10-15T13:47:45.317329,15s,2024-10-15T13:47:30,51938.95,51945.2,51935.4,51935.4,51920.87,1.0,51939.06,-1.0,51933.700000000004,Neutral,
2024-10-15T13:48:00.378458,15s,2024-10-15T13:47:45,51931.35,51936.4,51927.15,51932.15,51920.87,1.0,51936.81,-1.0,51934.725000000006,Neutral,
2024-10-15T13:48:15.339013,15s,2024-10-15T13:48:00,51931.1,51932.0,51922.25,51927.2,51920.87,1.0,51933.21,-1.0,51935.01000000001,Neutral,
2024-10-15T13:48:30.565673,15s,2024-10-15T13:48:15,51925.45,51930.05,51918.05,51918.3,51945.28,-1.0,51927.53,-1.0,51934.465000000004,Bearish,Supertrend and JMA are bearish
2024-10-15T13:48:45.136915,15s,2024-10-15T13:48:30,51920.15,51920.6,51910.5,51910.5,51936.43,-1.0,51920.33,-1.0,51931.845,Bearish,Supertrend and JMA are bearish
2024-10-15T13:49:00.384367,15s,2024-10-15T13:48:45,51911.05,51917.7,51907.6,51912.4,51933.31,-1.0,51915.06,-1.0,51929.19,Bearish,Supertrend and JMA are bearish
2024-10-15T13:49:15.256935,15s,2024-10-15T13:49:00,51911.1,51911.1,51895.55,51899.75,51928.33,-1.0,51908.56,-1.0,51924.965000000004,Bearish,Supertrend and JMA are bearish
2024-10-15T13:49:30.196654,15s,2024-10-15T13:49:15,51899.55,51903.25,51895.3,51896.0,51921.24,-1.0,51902.12,-1.0,51921.009999999995,Bearish,Supertrend and JMA are bearish
2024-10-15T13:49:45.361277,15s,2024-10-15T13:49:30,51896.7,51903.0,51896.7,51899.95,51919.16,-1.0,51898.68,-1.0,51917.215000000004,Bearish,Supertrend and JMA are bearish
2024-10-15T13:50:00.391711,15s,2024-10-15T13:49:45,51900.45,51905.05,51895.2,51897.15,51919.16,-1.0,51896.73,-1.0,51912.880000000005,Bearish,Supertrend and JMA are bearish
2024-10-15T13:50:15.055149,15s,2024-10-15T13:50:00,51895.9,51902.3,51895.25,51899.05,51916.44,-1.0,51896.38,-1.0,51909.24500000001,Bearish,Supertrend and JMA are bearish
2024-10-15T13:50:30.410178,15s,2024-10-15T13:50:15,51899.85,51901.7,51897.15,51898.25,51914.23,-1.0,51896.56,1.0,51905.855,Neutral,
2024-10-15T13:50:45.561874,15s,2024-10-15T13:50:30,51892.7,51899.1,51882.55,51889.75,51911.73,-1.0,51894.5,-1.0,51902.11,Bearish,Supertrend and JMA are bearish
2024-10-15T13:51:00.108343,15s,2024-10-15T13:50:45,51889.7,51894.95,51888.05,51890.65,51910.04,-1.0,51892.29,-1.0,51899.345,Bearish,Supertrend and JMA are bearish
2024-10-15T13:51:15.451334,15s,2024-10-15T13:51:00,51889.7,51897.15,51889.7,51891.6,51910.04,-1.0,51891.08,-1.0,51897.455,Bearish,Supertrend and JMA are bearish
2024-10-15T13:51:30.487434,15s,2024-10-15T13:51:15,51888.15,51900.05,51886.7,51899.5,51910.04,-1.0,51892.91,1.0,51896.165,Neutral,
2024-10-15T13:51:45.162313,15s,2024-10-15T13:51:30,51899.25,51906.05,51898.75,51903.9,51910.04,-1.0,51896.78,1.0,51896.58,Neutral,
2024-10-15T13:52:00.035462,15s,2024-10-15T13:51:45,51905.45,51905.45,51895.7,51900.6,51910.04,-1.0,51899.41,1.0,51897.04,Neutral,
2024-10-15T13:52:15.168641,15s,2024-10-15T13:52:00,51899.7,51900.85,51894.9,51899.0,51910.04,-1.0,51900.23,1.0,51896.945,Neutral,
2024-10-15T13:52:30.175124,15s,2024-10-15T13:52:15,51895.65,51900.2,51893.5,51900.2,51910.04,-1.0,51900.5,1.0,51897.25,Neutral,
2024-10-15T13:52:45.072275,15s,2024-10-15T13:52:30,51907.15,51914.45,51904.6,51911.1,51889.7,1.0,51903.64,1.0,51898.455,Bullish,Supertrend and JMA are bullish
2024-10-15T13:53:00.214543,15s,2024-10-15T13:52:45,51909.4,51913.45,51898.15,51898.15,51889.7,1.0,51903.54,-1.0,51898.445,Neutral,
2024-10-15T13:53:15.200905,15s,2024-10-15T13:53:00,51902.35,51905.75,51890.05,51894.95,51889.7,1.0,51900.95,-1.0,51898.965000000004,Neutral,
2024-10-15T13:53:30.103385,15s,2024-10-15T13:53:15,51897.0,51899.4,51889.95,51890.85,51889.7,1.0,51897.01,-1.0,51898.985,Neutral,
2024-10-15T13:53:45.232490,15s,2024-10-15T13:53:30,51892.0,51895.15,51886.0,51887.45,51912.46,-1.0,51892.71,-1.0,51898.57,Bearish,Supertrend and JMA are bearish
2024-10-15T13:54:00.208041,15s,2024-10-15T13:53:45,51888.2,51888.4,51880.3,51884.65,51904.34,-1.0,51888.68,-1.0,51897.08500000001,Bearish,Supertrend and JMA are bearish
2024-10-15T13:54:15.545379,15s,2024-10-15T13:54:00,51885.5,51892.5,51879.8,51887.9,51904.34,-1.0,51886.79,-1.0,51895.485,Bearish,Supertrend and JMA are bearish
2024-10-15T13:54:30.187084,15s,2024-10-15T13:54:15,51895.05,51895.05,51886.1,51887.55,51904.34,-1.0,51886.23,-1.0,51894.18,Bearish,Supertrend and JMA are bearish
2024-10-15T13:54:45.546210,15s,2024-10-15T13:54:30,51889.1,51893.75,51881.5,51887.65,51904.34,-1.0,51886.33,1.0,51893.045,Neutral,
2024-10-15T13:55:00.578358,15s,2024-10-15T13:54:45,51889.35,51900.25,51888.75,51896.85,51904.34,-1.0,51889.25,1.0,51892.71000000001,Neutral,
2024-10-15T13:55:15.188875,15s,2024-10-15T13:55:00,51897.05,51906.55,51896.35,51904.6,51879.35,1.0,51894.8,1.0,51892.06,Bullish,Supertrend and JMA are bullish
2024-10-15T13:55:30.420744,15s,2024-10-15T13:55:15,51901.05,51910.65,51898.75,51903.8,51882.03,1.0,51899.64,1.0,51892.62499999999,Bullish,Supertrend and JMA are bullish
2024-10-15T13:55:45.106274,15s,2024-10-15T13:55:30,51903.35,51911.6,51903.35,51907.3,51886.86,1.0,51903.71,1.0,51893.85999999999,Bullish,Supertrend and JMA are bullish
2024-10-15T13:56:00.359119,15s,2024-10-15T13:55:45,51912.65,51916.6,51909.0,51916.45,51892.86,1.0,51909.01,1.0,51896.42,Bullish,Supertrend and JMA are bullish
2024-10-15T13:56:15.182910,15s,2024-10-15T13:56:00,51909.3,51910.0,51893.65,51894.2,51892.86,1.0,51907.13,-1.0,51897.095,Neutral,
2024-10-15T13:56:30.123315,15s,2024-10-15T13:56:15,51896.7,51904.85,51894.35,51901.55,51892.86,1.0,51904.61,-1.0,51898.785,Neutral,
2024-10-15T13:56:45.103548,15s,2024-10-15T13:56:30,51901.4,51904.4,51887.1,51894.35,51892.86,1.0,51900.86,-1.0,51899.43,Neutral,
2024-10-15T13:57:00.500271,15s,2024-10-15T13:56:45,51894.7,51897.55,51888.65,51892.6,51918.32,-1.0,51897.07,-1.0,51899.935,Bearish,Supertrend and JMA are bearish
2024-10-15T13:57:15.117357,15s,2024-10-15T13:57:00,51892.55,51896.7,51872.75,51884.3,51917.51,-1.0,51891.97,-1.0,51899.59999999999,Bearish,Supertrend and JMA are bearish
2024-10-15T13:57:30.086974,15s,2024-10-15T13:57:15,51886.65,51889.35,51875.65,51875.65,51913.49,-1.0,51885.2,-1.0,51897.479999999996,Bearish,Supertrend and JMA are bearish
2024-10-15T13:57:45.128806,15s,2024-10-15T13:57:30,51873.35,51882.45,51855.1,51858.65,51907.67,-1.0,51874.78,-1.0,51892.884999999995,Bearish,Supertrend and JMA are bearish
2024-10-15T13:58:00.149128,15s,2024-10-15T13:57:45,51860.55,51866.7,51854.5,51864.3,51894.66,-1.0,51867.31,-1.0,51888.935000000005,Bearish,Supertrend and JMA are bearish
2024-10-15T13:58:15.189150,15s,2024-10-15T13:58:00,51866.1,51882.25,51864.7,51879.75,51894.66,-1.0,51867.77,1.0,51886.18000000001,Neutral,
2024-10-15T13:58:30.288748,15s,2024-10-15T13:58:15,51879.3,51884.8,51876.35,51881.3,51894.66,-1.0,51871.85,1.0,51882.665,Neutral,
2024-10-15T13:58:45.436262,15s,2024-10-15T13:58:30,51882.65,51883.95,51876.85,51876.85,51894.66,-1.0,51874.73,1.0,51880.92999999999,Neutral,
2024-10-15T13:59:00.483607,15s,2024-10-15T13:58:45,51877.5,51878.25,51870.55,51873.2,51894.66,-1.0,51875.15,1.0,51878.094999999994,Neutral,
2024-10-15T13:59:15.090818,15s,2024-10-15T13:59:00,51875.3,51875.9,51868.7,51874.6,51891.14,-1.0,51874.93,-1.0,51876.119999999995,Bearish,Supertrend and JMA are bearish
2024-10-15T13:59:30.051250,15s,2024-10-15T13:59:15,51877.8,51877.8,51858.9,51865.15,51891.14,-1.0,51871.99,-1.0,51873.375,Bearish,Supertrend and JMA are bearish
2024-10-15T13:59:45.279104,15s,2024-10-15T13:59:30,51864.85,51867.7,51857.3,51866.7,51886.21,-1.0,51869.16,-1.0,51871.615000000005,Bearish,Supertrend and JMA are bearish
2024-10-15T14:00:00.390999,15s,2024-10-15T13:59:45,51869.55,51869.55,51857.15,51857.15,51886.21,-1.0,51864.6,-1.0,51869.765,Bearish,Supertrend and JMA are bearish
2024-10-15T14:00:15.184462,15s,2024-10-15T14:00:00,51861.7,51876.05,51861.7,51876.05,51886.21,-1.0,51865.87,1.0,51871.505000000005,Neutral,
2024-10-15T14:00:30.100179,15s,2024-10-15T14:00:15,51875.1,51876.3,51866.7,51869.45,51886.21,-1.0,51867.59,1.0,51872.020000000004,Neutral,
2024-10-15T14:00:45.033350,15s,2024-10-15T14:00:30,51870.5,51871.2,51864.2,51867.45,51886.21,-1.0,51868.12,1.0,51870.79,Neutral,
2024-10-15T14:01:00.447429,15s,2024-10-15T14:00:45,51869.4,51874.45,51866.2,51869.85,51886.21,-1.0,51868.69,1.0,51869.645000000004,Neutral,
2024-10-15T14:01:15.385195,15s,2024-10-15T14:01:00,51866.2,51872.1,51859.65,51859.65,51886.21,-1.0,51866.32,-1.0,51867.925,Bearish,Supertrend and JMA are bearish
2024-10-15T14:01:30.286676,15s,2024-10-15T14:01:15,51866.9,51872.35,51862.75,51872.35,51886.21,-1.0,51866.93,1.0,51867.840000000004,Neutral,
2024-10-15T14:01:45.538978,15s,2024-10-15T14:01:30,51872.0,51882.65,51869.75,51880.2,51886.21,-1.0,51871.08,1.0,51868.4,Neutral,
2024-10-15T14:02:00.409250,15s,2024-10-15T14:01:45,51879.4,51883.6,51879.4,51880.1,51886.21,-1.0,51875.44,1.0,51869.895000000004,Neutral,
2024-10-15T14:02:15.415058,15s,2024-10-15T14:02:00,51883.1,51891.3,51879.05,51890.2,51864.54,1.0,51881.37,1.0,51872.245,Bullish,Supertrend and JMA are bullish
2024-10-15T14:02:30.382328,15s,2024-10-15T14:02:15,51891.95,51896.05,51886.35,51891.45,51870.98,1.0,51886.74,1.0,51875.675,Bullish,Supertrend and JMA are bullish
2024-10-15T14:02:45.130867,15s,2024-10-15T14:02:30,51890.55,51895.1,51883.6,51889.55,51870.98,1.0,51889.78,1.0,51877.025,Bullish,Supertrend and JMA are bullish
2024-10-15T14:03:00.536722,15s,2024-10-15T14:02:45,51887.0,51895.4,51885.25,51886.5,51870.98,1.0,51890.13,1.0,51878.729999999996,Bullish,Supertrend and JMA are bullish
2024-10-15T14:03:15.395931,15s,2024-10-15T14:03:00,51885.85,51896.95,51884.85,51890.15,51870.98,1.0,51890.36,1.0,51881.0,Bullish,Supertrend and JMA are bullish
2024-10-15T14:03:30.038141,15s,2024-10-15T14:03:15,51895.15,51895.15,51891.25,51892.35,51875.22,1.0,51891.22,1.0,51883.25,Bullish,Supertrend and JMA are bullish
2024-10-15T14:03:45.420630,15s,2024-10-15T14:03:30,51895.75,51898.4,51887.1,51889.15,51875.22,1.0,51891.16,-1.0,51886.2,Neutral,
2024-10-15T14:04:00.226592,15s,2024-10-15T14:03:45,51889.55,51891.55,51881.3,51881.3,51875.22,1.0,51888.41,-1.0,51887.095,Neutral,
2024-10-15T14:04:15.312616,15s,2024-10-15T14:04:00,51880.55,51890.25,51879.1,51881.9,51875.22,1.0,51885.43,-1.0,51887.265,Neutral,
2024-10-15T14:04:30.619650,15s,2024-10-15T14:04:15,51886.55,51890.05,51881.95,51886.8,51875.22,1.0,51884.68,-1.0,51887.935000000005,Neutral,
2024-10-15T14:04:45.392116,15s,2024-10-15T14:04:30,51887.8,51891.15,51884.95,51888.0,51875.22,1.0,51885.43,1.0,51887.715000000004,Bullish,Supertrend and JMA are bullish
2024-10-15T14:05:00.036531,15s,2024-10-15T14:04:45,51889.8,51893.75,51888.0,51893.35,51875.75,1.0,51888.01,1.0,51887.905,Bullish,Supertrend and JMA are bullish
2024-10-15T14:05:15.190338,15s,2024-10-15T14:05:00,51893.55,51900.2,51890.5,51900.2,51878.8,1.0,51892.55,1.0,51888.97,Bullish,Supertrend and JMA are bullish
2024-10-15T14:05:30.069149,15s,2024-10-15T14:05:15,51900.1,51901.3,51886.8,51887.55,51878.8,1.0,51893.03,1.0,51889.075,Bullish,Supertrend and JMA are bullish
2024-10-15T14:05:45.168036,15s,2024-10-15T14:05:30,51887.65,51891.45,51881.55,51889.0,51878.8,1.0,51891.91,-1.0,51888.96,Neutral,
2024-10-15T14:06:00.058539,15s,2024-10-15T14:05:45,51889.15,51889.9,51882.55,51886.85,51878.8,1.0,51890.04,-1.0,51888.409999999996,Neutral,
2024-10-15T14:06:15.104982,15s,2024-10-15T14:06:00,51890.15,51891.8,51883.9,51891.15,51878.8,1.0,51889.65,-1.0,51888.61,Neutral,
2024-10-15T14:06:30.436038,15s,2024-10-15T14:06:15,51893.7,51896.05,51887.85,51896.0,51878.8,1.0,51890.78,1.0,51890.08,Bullish,Supertrend and JMA are bullish
2024-10-15T14:06:45.560741,15s,2024-10-15T14:06:30,51893.85,51894.4,51885.05,51893.85,51878.8,1.0,51892.44,1.0,51891.274999999994,Bullish,Supertrend and JMA are bullish
2024-10-15T14:07:00.131041,15s,2024-10-15T14:06:45,51892.8,51894.3,51888.25,51894.3,51878.8,1.0,51893.62,1.0,51892.024999999994,Bullish,Supertrend and JMA are bullish
2024-10-15T14:07:15.335866,15s,2024-10-15T14:07:00,51893.35,51893.35,51887.15,51887.55,51878.8,1.0,51892.36,-1.0,51891.979999999996,Neutral,
2024-10-15T14:07:30.333633,15s,2024-10-15T14:07:15,51889.1,51889.8,51882.25,51888.15,51878.8,1.0,51890.58,-1.0,51891.46,Neutral,
2024-10-15T14:07:45.313328,15s,2024-10-15T14:07:30,51886.6,51888.3,51883.4,51886.8,51878.8,1.0,51888.81,-1.0,51890.119999999995,Neutral,
2024-10-15T14:08:00.260519,15s,2024-10-15T14:07:45,51887.05,51890.55,51884.7,51890.55,51878.8,1.0,51888.61,-1.0,51890.42,Neutral,
2024-10-15T14:08:15.315340,15s,2024-10-15T14:08:00,51890.15,51891.4,51885.55,51891.4,51878.8,1.0,51889.38,1.0,51890.66,Bullish,Supertrend and JMA are bullish
2024-10-15T14:08:30.361579,15s,2024-10-15T14:08:15,51891.15,51896.4,51886.3,51896.4,51878.8,1.0,51891.68,1.0,51891.615000000005,Bullish,Supertrend and JMA are bullish
2024-10-15T14:08:45.164659,15s,2024-10-15T14:08:30,51896.25,51898.95,51890.4,51895.15,51878.9,1.0,51893.63,1.0,51892.01500000001,Bullish,Supertrend and JMA are bullish
2024-10-15T14:09:00.514963,15s,2024-10-15T14:08:45,51895.85,51899.8,51892.05,51899.8,51880.24,1.0,51896.14,1.0,51892.395000000004,Bullish,Supertrend and JMA are bullish
2024-10-15T14:09:15.459734,15s,2024-10-15T14:09:00,51895.7,51902.55,51895.35,51897.4,51883.7,1.0,51897.56,1.0,51892.75000000001,Bullish,Supertrend and JMA are bullish
2024-10-15T14:09:30.613449,15s,2024-10-15T14:09:15,51899.55,51903.35,51896.85,51903.35,51885.6,1.0,51899.77,1.0,51893.655,Bullish,Supertrend and JMA are bullish
