time,stat,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
2023-10-25 11:00:00,Ok,1698211800,43271.05,43290.55,43264.55,43270.8,0.00,0,0,0,0
2023-10-25 11:05:00,Ok,1698212100,43268.05,43335.05,43216.2,43312.2,0.00,0,0,0,0
2023-10-25 11:10:00,Ok,1698212400,43312.6,43321.75,43249.15,43271.5,0.00,0,0,0,0
2023-10-25 11:15:00,Ok,1698212700,43271.1,43287.05,43239.85,43272.8,0.00,0,0,0,0
2023-10-25 11:20:00,Ok,1698213000,43273.2,43291.5,43216.9,43228.9,0.00,0,0,0,0
2023-10-25 11:25:00,Ok,1698213300,43228.65,43243.2,43182.6,43224.8,0.00,0,0,0,0
2023-10-25 11:30:00,Ok,1698213600,43227.35,43229.25,43189.75,43195.5,0.00,0,0,0,0
2023-10-25 11:35:00,Ok,1698213900,43194.45,43212.7,43131.1,43177.75,0.00,0,0,0,0
2023-10-25 11:40:00,Ok,1698214200,43178.45,43187.75,43131.8,43133.45,0.00,0,0,0,0
2023-10-25 11:45:00,Ok,1698214500,43135.1,43197.2,43128.65,43191.8,0.00,0,0,0,0
2023-10-25 11:50:00,Ok,1698214800,43188.85,43200.1,43178.7,43186.9,0.00,0,0,0,0
2023-10-25 11:55:00,Ok,1698215100,43183.0,43250.4,43175.9,43244.25,0.00,0,0,0,0
2023-10-25 12:00:00,Ok,1698215400,43242.45,43245.8,43174.5,43178.55,0.00,0,0,0,0
2023-10-25 12:05:00,Ok,1698215700,43177.35,43197.55,43146.95,43146.95,0.00,0,0,0,0
2023-10-25 12:10:00,Ok,1698216000,43146.0,43173.6,43116.45,43152.9,0.00,0,0,0,0
2023-10-25 12:15:00,Ok,1698216300,43152.4,43174.0,43137.95,43148.8,0.00,0,0,0,0
2023-10-25 12:20:00,Ok,1698216600,43146.45,43155.4,43120.55,43149.4,0.00,0,0,0,0
2023-10-25 12:25:00,Ok,1698216900,43150.05,43157.35,43094.95,43105.2,0.00,0,0,0,0
2023-10-25 12:30:00,Ok,1698217200,43105.95,43107.6,43048.15,43061.0,0.00,0,0,0,0
2023-10-25 12:35:00,Ok,1698217500,43059.25,43086.4,43056.4,43072.55,0.00,0,0,0,0
2023-10-25 12:40:00,Ok,1698217800,43072.05,43094.7,42972.4,42977.55,0.00,0,0,0,0
2023-10-25 12:45:00,Ok,1698218100,42970.95,43023.4,42954.3,42963.5,0.00,0,0,0,0
2023-10-25 12:50:00,Ok,1698218400,42962.35,42971.05,42829.65,42881.05,0.00,0,0,0,0
2023-10-25 12:55:00,Ok,1698218700,42874.2,42907.2,42828.8,42855.1,0.00,0,0,0,0
2023-10-25 13:00:00,Ok,1698219000,42857.5,42898.65,42837.15,42882.9,0.00,0,0,0,0
2023-10-25 13:05:00,Ok,1698219300,42885.15,42914.1,42846.95,42847.3,0.00,0,0,0,0
2023-10-25 13:10:00,Ok,1698219600,42846.9,42869.35,42833.4,42837.55,0.00,0,0,0,0
2023-10-25 13:15:00,Ok,1698219900,42837.0,42950.35,42825.4,42933.75,0.00,0,0,0,0
2023-10-25 13:20:00,Ok,1698220200,42925.85,42931.3,42889.5,42896.25,0.00,0,0,0,0
2023-10-25 13:25:00,Ok,1698220500,42890.3,42990.9,42890.3,42971.2,0.00,0,0,0,0
2023-10-25 13:30:00,Ok,1698220800,42974.4,42989.45,42898.6,42905.6,0.00,0,0,0,0
2023-10-25 13:35:00,Ok,1698221100,42901.1,42926.2,42886.6,42925.05,0.00,0,0,0,0
2023-10-25 13:40:00,Ok,1698221400,42923.8,42929.15,42847.65,42867.8,0.00,0,0,0,0
2023-10-25 13:45:00,Ok,1698221700,42864.4,42881.8,42821.0,42825.35,0.00,0,0,0,0
2023-10-25 13:50:00,Ok,1698222000,42820.55,42919.65,42813.55,42904.45,0.00,0,0,0,0
2023-10-25 13:55:00,Ok,1698222300,42901.45,42960.0,42897.6,42943.75,0.00,0,0,0,0
2023-10-25 14:00:00,Ok,1698222600,42940.45,42950.85,42897.95,42914.9,0.00,0,0,0,0
2023-10-25 14:05:00,Ok,1698222900,42914.05,42927.0,42891.45,42908.4,0.00,0,0,0,0
2023-10-25 14:10:00,Ok,1698223200,42904.9,42995.55,42902.2,42994.6,0.00,0,0,0,0
2023-10-25 14:15:00,Ok,1698223500,42990.75,43000.35,42928.95,42928.95,0.00,0,0,0,0
2023-10-25 14:20:00,Ok,1698223800,42928.55,42961.05,42858.7,42858.7,0.00,0,0,0,0
2023-10-25 14:25:00,Ok,1698224100,42857.5,42910.9,42857.5,42907.1,0.00,0,0,0,0
2023-10-25 14:30:00,Ok,1698224400,42906.15,42906.6,42867.65,42868.95,0.00,0,0,0,0
2023-10-25 14:35:00,Ok,1698224700,42868.85,42894.2,42812.3,42831.2,0.00,0,0,0,0
2023-10-25 14:40:00,Ok,1698225000,42829.65,42888.45,42826.2,42866.6,0.00,0,0,0,0
2023-10-25 14:45:00,Ok,1698225300,42864.65,42911.95,42863.05,42888.4,0.00,0,0,0,0
2023-10-25 14:50:00,Ok,1698225600,42885.55,42925.2,42871.1,42921.05,0.00,0,0,0,0
2023-10-25 14:55:00,Ok,1698225900,42918.05,42920.4,42894.3,42901.35,0.00,0,0,0,0
2023-10-25 15:00:00,Ok,1698226200,42902.05,42919.05,42866.95,42870.85,0.00,0,0,0,0
2023-10-25 15:05:00,Ok,1698226500,42873.65,42885.35,42840.9,42848.7,0.00,0,0,0,0
2023-10-25 15:10:00,Ok,1698226800,42849.1,42860.5,42825.1,42832.85,0.00,0,0,0,0
2023-10-25 15:15:00,Ok,1698227100,42831.8,42866.4,42779.2,42779.9,0.00,0,0,0,0
2023-10-25 15:20:00,Ok,1698227400,42780.75,42823.35,42758.95,42811.05,0.00,0,0,0,0
2023-10-25 15:25:00,Ok,1698227700,42813.0,42849.75,42708.4,42708.4,0.00,0,0,0,0
2023-10-26 09:15:00,Ok,1698291900,42709.65,42712.35,42608.25,42638.95,0.00,0,0,0,0
2023-10-26 09:20:00,Ok,1698292200,42638.65,42638.65,42541.65,42574.95,0.00,0,0,0,0
2023-10-26 09:25:00,Ok,1698292500,42570.6,42608.1,42535.85,42540.85,0.00,0,0,0,0
2023-10-26 09:30:00,Ok,1698292800,42540.35,42581.3,42527.25,42563.1,0.00,0,0,0,0
2023-10-26 09:35:00,Ok,1698293100,42568.3,42584.75,42548.65,42559.55,0.00,0,0,0,0
2023-10-26 09:40:00,Ok,1698293400,42552.35,42552.35,42408.0,42430.8,0.00,0,0,0,0
2023-10-26 09:45:00,Ok,1698293700,42429.8,42453.75,42386.7,42423.05,0.00,0,0,0,0
2023-10-26 09:50:00,Ok,1698294000,42423.65,42435.35,42377.85,42426.75,0.00,0,0,0,0
2023-10-26 09:55:00,Ok,1698294300,42427.9,42445.2,42404.7,42424.45,0.00,0,0,0,0
2023-10-26 10:00:00,Ok,1698294600,42425.65,42458.85,42411.15,42442.45,0.00,0,0,0,0
2023-10-26 10:05:00,Ok,1698294900,42441.0,42449.3,42391.2,42435.2,0.00,0,0,0,0
2023-10-26 10:10:00,Ok,1698295200,42436.7,42444.95,42365.25,42376.15,0.00,0,0,0,0
2023-10-26 10:15:00,Ok,1698295500,42375.05,42406.9,42364.25,42385.7,0.00,0,0,0,0
2023-10-26 10:20:00,Ok,1698295800,42386.85,42386.85,42331.15,42343.8,0.00,0,0,0,0
2023-10-26 10:25:00,Ok,1698296100,42346.5,42360.7,42320.0,42340.8,0.00,0,0,0,0
2023-10-26 10:30:00,Ok,1698296400,42340.75,42359.9,42337.25,42342.4,0.00,0,0,0,0
2023-10-26 10:35:00,Ok,1698296700,42342.5,42385.45,42342.5,42370.35,0.00,0,0,0,0
2023-10-26 10:40:00,Ok,1698297000,42371.95,42382.2,42351.7,42375.2,0.00,0,0,0,0
2023-10-26 10:45:00,Ok,1698297300,42376.2,42384.15,42344.0,42375.05,0.00,0,0,0,0
2023-10-26 10:50:00,Ok,1698297600,42377.1,42386.05,42353.9,42365.4,0.00,0,0,0,0
2023-10-26 10:55:00,Ok,1698297900,42364.8,42366.35,42307.25,42326.0,0.00,0,0,0,0
2023-10-26 11:00:00,Ok,1698298200,42319.45,42326.15,42254.55,42262.0,0.00,0,0,0,0
2023-10-26 11:05:00,Ok,1698298500,42261.6,42279.9,42245.65,42266.9,0.00,0,0,0,0
2023-10-26 11:10:00,Ok,1698298800,42265.5,42274.75,42204.6,42212.1,0.00,0,0,0,0
2023-10-26 11:15:00,Ok,1698299100,42211.4,42216.2,42116.1,42164.45,0.00,0,0,0,0
2023-10-26 11:20:00,Ok,1698299400,42168.0,42169.45,42128.25,42149.5,0.00,0,0,0,0
2023-10-26 11:25:00,Ok,1698299700,42151.45,42159.45,42106.35,42133.1,0.00,0,0,0,0
2023-10-26 11:30:00,Ok,1698300000,42131.3,42190.8,42113.65,42140.2,0.00,0,0,0,0
2023-10-26 11:35:00,Ok,1698300300,42138.05,42156.25,42121.95,42132.9,0.00,0,0,0,0
2023-10-26 11:40:00,Ok,1698300600,42132.2,42184.55,42125.55,42172.25,0.00,0,0,0,0
2023-10-26 11:45:00,Ok,1698300900,42174.4,42241.9,42149.65,42178.3,0.00,0,0,0,0
2023-10-26 11:50:00,Ok,1698301200,42176.3,42204.3,42173.05,42191.05,0.00,0,0,0,0
2023-10-26 11:55:00,Ok,1698301500,42193.8,42215.7,42180.05,42189.25,0.00,0,0,0,0
2023-10-26 12:00:00,Ok,1698301800,42188.15,42209.4,42178.3,42196.3,0.00,0,0,0,0
2023-10-26 12:05:00,Ok,1698302100,42191.25,42194.9,42129.45,42129.45,0.00,0,0,0,0
2023-10-26 12:10:00,Ok,1698302400,42140.05,42161.5,42114.45,42144.2,0.00,0,0,0,0
2023-10-26 12:15:00,Ok,1698302700,42147.3,42329.65,42143.2,42298.75,0.00,0,0,0,0
2023-10-26 12:20:00,Ok,1698303000,42293.65,42313.5,42221.8,42223.6,0.00,0,0,0,0
2023-10-26 12:25:00,Ok,1698303300,42225.85,42262.8,42208.15,42211.45,0.00,0,0,0,0
2023-10-26 12:30:00,Ok,1698303600,42211.1,42226.7,42162.9,42173.4,0.00,0,0,0,0
2023-10-26 12:35:00,Ok,1698303900,42171.6,42222.55,42169.25,42198.05,0.00,0,0,0,0
2023-10-26 12:40:00,Ok,1698304200,42196.9,42241.8,42188.9,42229.55,0.00,0,0,0,0
2023-10-26 12:45:00,Ok,1698304500,42230.15,42252.95,42192.55,42192.65,0.00,0,0,0,0
2023-10-26 12:50:00,Ok,1698304800,42196.6,42236.0,42186.35,42204.85,0.00,0,0,0,0
2023-10-26 12:55:00,Ok,1698305100,42203.5,42219.4,42196.75,42206.5,0.00,0,0,0,0
2023-10-26 13:00:00,Ok,1698305400,42209.85,42255.55,42203.35,42216.55,0.00,0,0,0,0
2023-10-26 13:05:00,Ok,1698305700,42217.1,42259.6,42211.6,42252.85,0.00,0,0,0,0
2023-10-26 13:10:00,Ok,1698306000,42251.65,42319.95,42251.65,42273.8,0.00,0,0,0,0
2023-10-26 13:15:00,Ok,1698306300,42270.5,42293.55,42250.3,42287.35,0.00,0,0,0,0
2023-10-26 13:20:00,Ok,1698306600,42285.8,42329.15,42240.1,42249.3,0.00,0,0,0,0
2023-10-26 13:25:00,Ok,1698306900,42249.05,42251.65,42186.75,42225.1,0.00,0,0,0,0
2023-10-26 13:30:00,Ok,1698307200,42221.3,42236.85,42197.25,42222.85,0.00,0,0,0,0
2023-10-26 13:35:00,Ok,1698307500,42226.4,42258.45,42206.6,42256.25,0.00,0,0,0,0
2023-10-26 13:40:00,Ok,1698307800,42251.0,42282.1,42211.35,42230.9,0.00,0,0,0,0
2023-10-26 13:45:00,Ok,1698308100,42235.7,42240.6,42204.85,42227.35,0.00,0,0,0,0
2023-10-26 13:50:00,Ok,1698308400,42220.55,42245.05,42194.9,42245.05,0.00,0,0,0,0
2023-10-26 13:55:00,Ok,1698308700,42241.75,42254.55,42212.95,42220.7,0.00,0,0,0,0
2023-10-26 14:00:00,Ok,1698309000,42217.1,42278.65,42209.7,42267.3,0.00,0,0,0,0
2023-10-26 14:05:00,Ok,1698309300,42266.15,42289.1,42245.55,42279.3,0.00,0,0,0,0
2023-10-26 14:10:00,Ok,1698309600,42279.0,42290.75,42265.1,42272.6,0.00,0,0,0,0
2023-10-26 14:15:00,Ok,1698309900,42273.2,42274.9,42206.45,42218.3,0.00,0,0,0,0
2023-10-26 14:20:00,Ok,1698310200,42216.8,42228.85,42193.8,42203.45,0.00,0,0,0,0
2023-10-26 14:25:00,Ok,1698310500,42203.8,42237.85,42196.5,42237.85,0.00,0,0,0,0
2023-10-26 14:30:00,Ok,1698310800,42238.3,42255.65,42217.9,42237.1,0.00,0,0,0,0
2023-10-26 14:35:00,Ok,1698311100,42228.05,42289.2,42223.05,42262.2,0.00,0,0,0,0
2023-10-26 14:40:00,Ok,1698311400,42257.3,42274.5,42243.65,42254.45,0.00,0,0,0,0
2023-10-26 14:45:00,Ok,1698311700,42256.7,42344.85,42249.0,42344.6,0.00,0,0,0,0
2023-10-26 14:50:00,Ok,1698312000,42343.6,42373.9,42287.1,42298.55,0.00,0,0,0,0
2023-10-26 14:55:00,Ok,1698312300,42298.8,42332.1,42277.8,42326.6,0.00,0,0,0,0
2023-10-26 15:00:00,Ok,1698312600,42325.4,42350.1,42250.4,42258.25,0.00,0,0,0,0
2023-10-26 15:05:00,Ok,1698312900,42259.5,42272.45,42211.5,42253.75,0.00,0,0,0,0
2023-10-26 15:10:00,Ok,1698313200,42251.3,42296.4,42248.4,42290.3,0.00,0,0,0,0
2023-10-26 15:15:00,Ok,1698313500,42290.4,42307.65,42277.0,42300.6,0.00,0,0,0,0
2023-10-26 15:20:00,Ok,1698313800,42301.5,42313.35,42277.95,42308.9,0.00,0,0,0,0
2023-10-26 15:25:00,Ok,1698314100,42308.5,42555.6,42261.3,42555.6,0.00,0,0,0,0
2023-10-27 09:15:00,Ok,1698378300,42545.9,42581.4,42486.45,42510.0,0.00,0,0,0,0
2023-10-27 09:20:00,Ok,1698378600,42504.8,42560.95,42504.8,42545.55,0.00,0,0,0,0
2023-10-27 09:25:00,Ok,1698378900,42546.75,42569.0,42516.35,42530.3,0.00,0,0,0,0
2023-10-27 09:30:00,Ok,1698379200,42525.3,42573.5,42524.5,42565.75,0.00,0,0,0,0
2023-10-27 09:35:00,Ok,1698379500,42563.85,42671.5,42561.75,42644.4,0.00,0,0,0,0
2023-10-27 09:40:00,Ok,1698379800,42646.2,42658.5,42629.8,42643.2,0.00,0,0,0,0
2023-10-27 09:45:00,Ok,1698380100,42642.75,42698.6,42612.4,42683.1,0.00,0,0,0,0
2023-10-27 09:50:00,Ok,1698380400,42685.2,42724.55,42669.95,42675.8,0.00,0,0,0,0
2023-10-27 09:55:00,Ok,1698380700,42678.05,42679.0,42644.65,42656.7,0.00,0,0,0,0
2023-10-27 10:00:00,Ok,1698381000,42646.1,42690.35,42645.1,42672.0,0.00,0,0,0,0
2023-10-27 10:05:00,Ok,1698381300,42668.55,42681.3,42652.75,42676.9,0.00,0,0,0,0
2023-10-27 10:10:00,Ok,1698381600,42677.1,42677.75,42600.2,42608.55,0.00,0,0,0,0
2023-10-27 10:15:00,Ok,1698381900,42608.85,42644.9,42594.4,42622.25,0.00,0,0,0,0
2023-10-27 10:20:00,Ok,1698382200,42625.15,42634.4,42577.6,42600.5,0.00,0,0,0,0
2023-10-27 10:25:00,Ok,1698382500,42602.7,42651.2,42592.95,42622.0,0.00,0,0,0,0
2023-10-27 10:30:00,Ok,1698382800,42620.55,42683.8,42614.75,42666.0,0.00,0,0,0,0
2023-10-27 10:35:00,Ok,1698383100,42667.65,42685.8,42644.15,42662.7,0.00,0,0,0,0
2023-10-27 10:40:00,Ok,1698383400,42664.15,42672.15,42637.35,42641.3,0.00,0,0,0,0
2023-10-27 10:45:00,Ok,1698383700,42639.6,42670.25,42618.05,42665.1,0.00,0,0,0,0
2023-10-27 10:50:00,Ok,1698384000,42664.55,42669.15,42653.1,42667.6,0.00,0,0,0,0
2023-10-27 10:55:00,Ok,1698384300,42666.15,42677.0,42653.8,42663.85,0.00,0,0,0,0
2023-10-27 11:00:00,Ok,1698384600,42663.35,42709.95,42661.65,42707.3,0.00,0,0,0,0
2023-10-27 11:05:00,Ok,1698384900,42708.2,42708.2,42680.6,42692.8,0.00,0,0,0,0
2023-10-27 11:10:00,Ok,1698385200,42691.75,42699.75,42665.95,42694.55,0.00,0,0,0,0
2023-10-27 11:15:00,Ok,1698385500,42694.95,42707.9,42674.45,42705.7,0.00,0,0,0,0
2023-10-27 11:20:00,Ok,1698385800,42702.95,42782.15,42693.75,42777.8,0.00,0,0,0,0
2023-10-27 11:25:00,Ok,1698386100,42777.9,42780.7,42730.2,42743.0,0.00,0,0,0,0
2023-10-27 11:30:00,Ok,1698386400,42742.25,42765.8,42736.75,42756.05,0.00,0,0,0,0
2023-10-27 11:35:00,Ok,1698386700,42754.3,42768.3,42727.7,42729.95,0.00,0,0,0,0
2023-10-27 11:40:00,Ok,1698387000,42733.15,42739.3,42685.85,42686.6,0.00,0,0,0,0
2023-10-27 11:45:00,Ok,1698387300,42685.9,42742.85,42685.9,42742.1,0.00,0,0,0,0
2023-10-27 11:50:00,Ok,1698387600,42741.7,42755.9,42726.65,42748.75,0.00,0,0,0,0
2023-10-27 11:55:00,Ok,1698387900,42748.55,42755.75,42726.05,42749.7,0.00,0,0,0,0
2023-10-27 12:00:00,Ok,1698388200,42748.25,42773.9,42748.15,42758.3,0.00,0,0,0,0
2023-10-27 12:05:00,Ok,1698388500,42757.5,42764.65,42733.1,42734.95,0.00,0,0,0,0
2023-10-27 12:10:00,Ok,1698388800,42735.55,42756.6,42715.6,42726.75,0.00,0,0,0,0
2023-10-27 12:15:00,Ok,1698389100,42726.1,42740.35,42704.0,42704.95,0.00,0,0,0,0
2023-10-27 12:20:00,Ok,1698389400,42704.8,42729.25,42697.2,42722.4,0.00,0,0,0,0
2023-10-27 12:25:00,Ok,1698389700,42718.25,42736.3,42670.0,42671.4,0.00,0,0,0,0
2023-10-27 12:30:00,Ok,1698390000,42671.55,42693.05,42632.1,42665.45,0.00,0,0,0,0
2023-10-27 12:35:00,Ok,1698390300,42668.0,42700.85,42660.6,42685.45,0.00,0,0,0,0
2023-10-27 12:40:00,Ok,1698390600,42679.45,42693.3,42666.75,42678.55,0.00,0,0,0,0
2023-10-27 12:45:00,Ok,1698390900,42679.0,42712.4,42675.75,42689.75,0.00,0,0,0,0
2023-10-27 12:50:00,Ok,1698391200,42691.1,42709.5,42685.2,42693.05,0.00,0,0,0,0
2023-10-27 12:55:00,Ok,1698391500,42691.5,42696.1,42650.2,42652.3,0.00,0,0,0,0
2023-10-27 13:00:00,Ok,1698391800,42653.5,42680.6,42650.9,42665.1,0.00,0,0,0,0
2023-10-27 13:05:00,Ok,1698392100,42662.8,42670.95,42646.1,42666.2,0.00,0,0,0,0
2023-10-27 13:10:00,Ok,1698392400,42668.45,42673.2,42640.5,42666.85,0.00,0,0,0,0
2023-10-27 13:15:00,Ok,1698392700,42666.1,42703.65,42662.95,42689.35,0.00,0,0,0,0
2023-10-27 13:20:00,Ok,1698393000,42689.05,42700.75,42661.55,42661.55,0.00,0,0,0,0
2023-10-27 13:25:00,Ok,1698393300,42663.9,42688.25,42657.9,42670.15,0.00,0,0,0,0
2023-10-27 13:30:00,Ok,1698393600,42670.4,42696.6,42663.5,42693.1,0.00,0,0,0,0
2023-10-27 13:35:00,Ok,1698393900,42691.75,42698.65,42653.45,42658.7,0.00,0,0,0,0
2023-10-27 13:40:00,Ok,1698394200,42657.9,42701.0,42657.9,42701.0,0.00,0,0,0,0
2023-10-27 13:45:00,Ok,1698394500,42703.7,42742.55,42691.8,42724.0,0.00,0,0,0,0
2023-10-27 13:50:00,Ok,1698394800,42720.6,42730.45,42699.9,42717.45,0.00,0,0,0,0
2023-10-27 13:55:00,Ok,1698395100,42714.95,42744.85,42703.55,42743.5,0.00,0,0,0,0
2023-10-27 14:00:00,Ok,1698395400,42743.65,42746.9,42682.3,42696.4,0.00,0,0,0,0
2023-10-27 14:05:00,Ok,1698395700,42697.0,42697.0,42666.3,42684.45,0.00,0,0,0,0
2023-10-27 14:10:00,Ok,1698396000,42684.95,42727.4,42681.2,42721.3,0.00,0,0,0,0
2023-10-27 14:15:00,Ok,1698396300,42720.95,42726.0,42701.55,42720.2,0.00,0,0,0,0
2023-10-27 14:20:00,Ok,1698396600,42717.55,42738.0,42706.0,42737.75,0.00,0,0,0,0
2023-10-27 14:25:00,Ok,1698396900,42738.15,42768.7,42732.5,42744.6,0.00,0,0,0,0
2023-10-27 14:30:00,Ok,1698397200,42744.5,42808.8,42743.55,42805.5,0.00,0,0,0,0
2023-10-27 14:35:00,Ok,1698397500,42804.9,42817.25,42788.5,42801.45,0.00,0,0,0,0
2023-10-27 14:40:00,Ok,1698397800,42804.7,42807.75,42754.9,42766.0,0.00,0,0,0,0
2023-10-27 14:45:00,Ok,1698398100,42765.3,42771.55,42739.05,42741.65,0.00,0,0,0,0
2023-10-27 14:50:00,Ok,1698398400,42743.8,42800.85,42739.3,42799.2,0.00,0,0,0,0
2023-10-27 14:55:00,Ok,1698398700,42798.55,42809.0,42773.65,42797.65,0.00,0,0,0,0
2023-10-27 15:00:00,Ok,1698399000,42795.55,42796.95,42753.9,42762.6,0.00,0,0,0,0
2023-10-27 15:05:00,Ok,1698399300,42762.15,42781.3,42752.9,42771.2,0.00,0,0,0,0
2023-10-27 15:10:00,Ok,1698399600,42773.95,42787.6,42752.5,42753.6,0.00,0,0,0,0
2023-10-27 15:15:00,Ok,1698399900,42753.15,42786.6,42753.15,42776.1,0.00,0,0,0,0
2023-10-27 15:20:00,Ok,1698400200,42776.45,42790.35,42756.75,42789.05,0.00,0,0,0,0
2023-10-27 15:25:00,Ok,1698400500,42788.25,42839.2,42721.4,42721.4,0.00,0,0,0,0
2023-10-30 09:15:00,Ok,1698637500,42759.45,42762.9,42585.3,42613.35,0.00,0,0,0,0
2023-10-30 09:20:00,Ok,1698637800,42614.0,42633.1,42522.15,42522.9,0.00,0,0,0,0
2023-10-30 09:25:00,Ok,1698638100,42523.9,42573.25,42513.65,42531.55,0.00,0,0,0,0
2023-10-30 09:30:00,Ok,1698638400,42525.35,42530.05,42432.55,42459.05,0.00,0,0,0,0
2023-10-30 09:35:00,Ok,1698638700,42461.85,42482.75,42443.25,42476.95,0.00,0,0,0,0
2023-10-30 09:40:00,Ok,1698639000,42476.1,42487.55,42394.95,42409.95,0.00,0,0,0,0
2023-10-30 09:45:00,Ok,1698639300,42410.05,42452.75,42391.7,42440.05,0.00,0,0,0,0
2023-10-30 09:50:00,Ok,1698639600,42441.6,42446.55,42408.35,42428.75,0.00,0,0,0,0
2023-10-30 09:55:00,Ok,1698639900,42434.8,42454.55,42416.95,42438.65,0.00,0,0,0,0
2023-10-30 10:00:00,Ok,1698640200,42437.7,42511.65,42430.95,42459.25,0.00,0,0,0,0
2023-10-30 10:05:00,Ok,1698640500,42458.75,42467.15,42434.5,42455.35,0.00,0,0,0,0
2023-10-30 10:10:00,Ok,1698640800,42455.4,42518.3,42454.8,42490.1,0.00,0,0,0,0
2023-10-30 10:15:00,Ok,1698641100,42495.75,42576.7,42462.45,42557.75,0.00,0,0,0,0
2023-10-30 10:20:00,Ok,1698641400,42558.05,42626.9,42544.5,42616.1,0.00,0,0,0,0
2023-10-30 10:25:00,Ok,1698641700,42618.6,42707.85,42590.8,42691.7,0.00,0,0,0,0
2023-10-30 10:30:00,Ok,1698642000,42688.05,42717.65,42668.15,42689.75,0.00,0,0,0,0
2023-10-30 10:35:00,Ok,1698642300,42689.5,42693.25,42640.95,42651.55,0.00,0,0,0,0
2023-10-30 10:40:00,Ok,1698642600,42646.8,42693.55,42631.9,42687.4,0.00,0,0,0,0
2023-10-30 10:45:00,Ok,1698642900,42687.45,42771.8,42679.9,42740.45,0.00,0,0,0,0
2023-10-30 10:50:00,Ok,1698643200,42743.3,42743.55,42704.15,42721.6,0.00,0,0,0,0
2023-10-30 10:55:00,Ok,1698643500,42716.15,42758.15,42711.1,42725.85,0.00,0,0,0,0
2023-10-30 11:00:00,Ok,1698643800,42729.55,42740.85,42677.45,42687.9,0.00,0,0,0,0
2023-10-30 11:05:00,Ok,1698644100,42691.7,42733.85,42680.95,42700.6,0.00,0,0,0,0
2023-10-30 11:10:00,Ok,1698644400,42699.7,42727.1,42699.45,42701.6,0.00,0,0,0,0
2023-10-30 11:15:00,Ok,1698644700,42700.6,42724.85,42686.8,42710.35,0.00,0,0,0,0
2023-10-30 11:20:00,Ok,1698645000,42705.75,42765.95,42700.15,42765.95,0.00,0,0,0,0
2023-10-30 11:25:00,Ok,1698645300,42764.8,42802.35,42741.6,42795.2,0.00,0,0,0,0
2023-10-30 11:30:00,Ok,1698645600,42793.0,42850.4,42790.3,42821.4,0.00,0,0,0,0
2023-10-30 11:35:00,Ok,1698645900,42823.25,42841.7,42795.1,42841.7,0.00,0,0,0,0
2023-10-30 11:40:00,Ok,1698646200,42843.25,42875.1,42820.75,42875.1,0.00,0,0,0,0
2023-10-30 11:45:00,Ok,1698646500,42878.25,42878.25,42826.4,42841.05,0.00,0,0,0,0
2023-10-30 11:50:00,Ok,1698646800,42839.65,42856.1,42810.75,42852.4,0.00,0,0,0,0
2023-10-30 11:55:00,Ok,1698647100,42850.8,42864.0,42820.55,42849.75,0.00,0,0,0,0
2023-10-30 12:00:00,Ok,1698647400,42849.95,42955.6,42848.75,42950.6,0.00,0,0,0,0
2023-10-30 12:05:00,Ok,1698647700,42948.75,42954.45,42916.65,42927.9,0.00,0,0,0,0
2023-10-30 12:10:00,Ok,1698648000,42932.4,42952.65,42913.7,42925.1,0.00,0,0,0,0
2023-10-30 12:15:00,Ok,1698648300,42922.4,42925.2,42868.3,42882.0,0.00,0,0,0,0
2023-10-30 12:20:00,Ok,1698648600,42879.7,42943.0,42878.3,42929.9,0.00,0,0,0,0
2023-10-30 12:25:00,Ok,1698648900,42928.75,42936.55,42897.25,42907.45,0.00,0,0,0,0
2023-10-30 12:30:00,Ok,1698649200,42907.0,42928.4,42876.1,42911.0,0.00,0,0,0,0
2023-10-30 12:35:00,Ok,1698649500,42913.3,42955.25,42896.2,42925.5,0.00,0,0,0,0
2023-10-30 12:40:00,Ok,1698649800,42923.1,42943.55,42908.8,42938.65,0.00,0,0,0,0
2023-10-30 12:45:00,Ok,1698650100,42937.45,42957.75,42925.95,42939.95,0.00,0,0,0,0
2023-10-30 12:50:00,Ok,1698650400,42940.7,42964.95,42926.4,42928.5,0.00,0,0,0,0
2023-10-30 12:55:00,Ok,1698650700,42925.05,42974.55,42919.55,42956.9,0.00,0,0,0,0
2023-10-30 13:00:00,Ok,1698651000,42955.5,42997.55,42936.9,42993.2,0.00,0,0,0,0
2023-10-30 13:05:00,Ok,1698651300,42992.85,43005.6,42955.85,42964.4,0.00,0,0,0,0
2023-10-30 13:10:00,Ok,1698651600,42963.65,42997.95,42959.15,42996.25,0.00,0,0,0,0
2023-10-30 13:15:00,Ok,1698651900,42993.75,42997.1,42956.65,42974.9,0.00,0,0,0,0
2023-10-30 13:20:00,Ok,1698652200,42969.0,42980.75,42939.3,42954.2,0.00,0,0,0,0
2023-10-30 13:25:00,Ok,1698652500,42951.25,42968.45,42939.25,42943.3,0.00,0,0,0,0
2023-10-30 13:30:00,Ok,1698652800,42941.5,42990.05,42928.4,42970.05,0.00,0,0,0,0
2023-10-30 13:35:00,Ok,1698653100,42966.8,42979.2,42954.05,42960.55,0.00,0,0,0,0
2023-10-30 13:40:00,Ok,1698653400,42960.5,42971.85,42903.55,42909.2,0.00,0,0,0,0
