2024-07-24 12:47:30,BANKNIFTY24JUL24P50900,SHORT ENTRY,190.25,2024-07-24 12:47:45.031696
2024-07-24 12:47:45,BANKNIFTY24JUL24P50900,SHORT_EXIT,183.9,2024-07-24 12:48:00.023131
2024-07-24 12:51:15,BANKNIFTY24JUL24P50900,SHORT ENTRY,171.15,2024-07-24 12:51:30.057566
2024-07-24 12:55:30,BANKNIFTY24JUL24P50900,SHORT_EXIT,162.5,2024-07-24 12:55:45.080595
2024-07-24 12:55:30,BANKNIFTY24JUL24C50900,LONG ENTRY,137.75,2024-07-24 12:55:45.083803
2024-07-24 12:59:15,BANKNIFTY24JUL24C50900,LONG_EXIT,124.8,2024-07-24 12:59:30.039689
2024-07-24 12:59:15,BANKNIFTY24JUL24P50900,SHORT ENTRY,150.45,2024-07-24 12:59:30.040406
2024-07-24 13:00:30,BANKNIFTY24JUL24P50900,SHORT_EXIT,126.05,2024-07-24 13:00:45.093627
2024-07-24 13:00:30,BANKNIFTY24JUL24C50900,LONG ENTRY,142.7,2024-07-24 13:00:45.096208
2024-07-24 13:01:30,BANKNIFTY24JUL24C50900,LONG_EXIT,127.45,2024-07-24 13:01:45.042261
2024-07-24 13:04:15,BANKNIFTY24JUL24C50900,LONG ENTRY,129.55,2024-07-24 13:04:30.099816
2024-07-24 13:09:45,BANKNIFTY24JUL24C51000,LONG_EXIT,158.4,2024-07-24 13:10:00.015468
2024-07-24 13:09:45,BANKNIFTY24JUL24P51000,SHORT ENTRY,157.9,2024-07-24 13:10:00.016482
2024-07-24 13:10:30,BANKNIFTY24JUL24P51000,SHORT_EXIT,138.75,2024-07-24 13:10:45.086097
2024-07-24 13:11:15,BANKNIFTY24JUL24P51000,SHORT ENTRY,160.7,2024-07-24 13:11:30.095678
2024-07-24 13:13:00,BANKNIFTY24JUL24P51000,SHORT_EXIT,145.8,2024-07-24 13:13:15.101639
2024-07-24 13:13:00,BANKNIFTY24JUL24C51000,LONG ENTRY,109.5,2024-07-24 13:13:15.104292
2024-07-24 13:16:45,BANKNIFTY24JUL24C51100,LONG_EXIT,162.0,2024-07-24 13:17:00.032396
2024-07-24 13:26:30,BANKNIFTY24JUL24P51200,SHORT ENTRY,164.7,2024-07-24 13:26:45.078932
2024-07-24 13:31:00,BANKNIFTY24JUL24P51200,SHORT_EXIT,158.0,2024-07-24 13:31:15.046546
2024-07-24 13:31:00,BANKNIFTY24JUL24C51200,LONG ENTRY,113.55,2024-07-24 13:31:15.050572
2024-07-24 13:33:30,BANKNIFTY24JUL24C51200,LONG_EXIT,103.45,2024-07-24 13:33:45.061508
2024-07-24 13:33:30,BANKNIFTY24JUL24P51200,SHORT ENTRY,163.3,2024-07-24 13:33:45.063033
2024-07-24 13:33:45,BANKNIFTY24JUL24P51200,SHORT_EXIT,159.1,2024-07-24 13:34:00.105839
2024-07-24 13:34:00,BANKNIFTY24JUL24P51200,SHORT ENTRY,157.2,2024-07-24 13:34:15.061178
2024-07-24 13:36:00,BANKNIFTY24JUL24P51200,SHORT_EXIT,154.15,2024-07-24 13:36:15.049872
2024-07-24 13:36:00,BANKNIFTY24JUL24C51200,LONG ENTRY,109.55,2024-07-24 13:36:15.052250
2024-07-24 13:43:00,BANKNIFTY24JUL24C51400,LONG_EXIT,237.4,2024-07-24 13:43:15.051734
2024-07-24 13:43:00,BANKNIFTY24JUL24P51400,SHORT ENTRY,165.4,2024-07-24 13:43:15.052682
2024-07-24 13:43:30,BANKNIFTY24JUL24P51400,SHORT_EXIT,143.55,2024-07-24 13:43:45.053569
2024-07-24 13:45:45,BANKNIFTY24JUL24P51400,SHORT ENTRY,151.7,2024-07-24 13:46:00.079057
2024-07-24 13:52:00,BANKNIFTY24JUL24P51400,SHORT_EXIT,164.25,2024-07-24 13:52:15.048201
2024-07-24 13:52:00,BANKNIFTY24JUL24C51400,LONG ENTRY,105.0,2024-07-24 13:52:15.048988
2024-07-24 13:54:30,BANKNIFTY24JUL24C51400,LONG_EXIT,103.15,2024-07-24 13:54:45.064541
2024-07-24 13:54:30,BANKNIFTY24JUL24P51400,SHORT ENTRY,176.2,2024-07-24 13:54:45.066005
2024-07-24 14:04:15,BANKNIFTY24JUL24P51100,SHORT_EXIT,344.9,2024-07-24 14:04:30.118920
2024-07-24 14:04:15,BANKNIFTY24JUL24C51100,LONG ENTRY,129.1,2024-07-24 14:04:30.121357
